Hashtags,Video ID,create_time,username,region,video_description,Description Sentiments,like_count,comment_count,share_count,view_count,Comments,Comments_sentiments,Ukrainian_comments,Ukrainian_comments_sentiments,
#StopRussiaStopWar,7281011520937544993,2023-9-20,@skynews,Ukraine,"#Russia's representative at the #UN Security Council took issue with #Ukrainian president #VolodymyrZelenskyy giving a speech to the group.

The #Albanian #PM offered a ""solution"" to the argument - ""stop the #war"".",1) Inclined towards Ukraine,24100,2773,928,,"1. Albanian guy thinking Albania is a world power and they can do something to Russia 😂 2. Albania are cheap lapdogs, being used by the west. They have 0 honor. They never were and never will be 1. 3. Albanian PM is cool 4. Albánsko super 5. Russia is a terrorist state 6. i love it the Russian telling the Albainian PM to obey the rules. When Russia has never obeyed the rules 7. Typical bullying behaviour by the Russian Nazis 8. Why do all Russians look like James Bond bad guys 9. Albanian puppet 10. The Russian guy was real mad like a kid when he ain't get his way 😂 11. Albanian america puppet","1) Inclined towards Russia 
2) Inclined towards Russia 
3) Neutral Sentiment 
4) Neutral Sentiment 
5) Inclined towards Russia 
6) Inclined towards Russia 
7) Inclined towards Russia 
8) Inclined towards Russia 
9) Inclined towards Russia 
10) Inclined towards Russia 
11) Inclined towards Russia",,,
#StopRussiaStopWar,7292111318075608353,2023-10-20,@gonzo_ukraine,Ukraine,"This video, disseminated on the Telegram platform by the 92nd Assault Brigade, a division within the Ukrainian Ground Forces, portrays a Ukrainian drone operator who boldly approaches Russian positions, enduring relentless artillery bombardment. #gonzoukraine #ukrainewar #ukraine #russia #war #putin #stopwar #foryoupage #fyp #standwithukraine #nowar #military #news #prayforukraine #nowarinukraine #warzone #ukraina #zelensky #ukrainevsrussia #ukrainetiktok #ukrainenews #kнфліктyкраїнаpосія
#українськаросійськавтікток #війнаукраїнськаросійська #оновленняпродовженнявійни #конфліктукраїнсько-російський #зіткненняросіяукраїна #бійнеполеукраїни #кризисросія #українськийсолдат",Inclined towards Ukraine,5091,146,84,,1. Oh my goodness 🙏🏻🙏🏻💝💝💪🏻🥹 2. May God bless you always and keep you in your walk every day 🙏🙏🙏🙏🙏 3. Respekt and recognition for his courage in his dangerous aktions.The important thing is to stay alive.💙💛🇺🇦🇺🇦💪💪😇😇🙏🙏 4. stay strong and safe. 5. May everyone be safe. 6. May God bless you and keep Safe Always.... 7. ХАЙ БЕРЕЖЕ ВАС АНГЕЛ ГОСПОДНІЙ 8. жах бідні наші хлопчики бережи вас Боже 9.  Хлопці Хай береже Вас Бог. Амінь. 10. Боже храни вас!🙏 11. 😳😳😳 страшно так:)пусть Бог вас хранит 🥰🥰🥰🥰🥰 12. Боже як це страшно😱😱 Ангела охоронця вам наші любі захисники 🙏🙏💪🇺🇦,"1) Inclined towards Ukraine 
2) Inclined towards Ukraine 
3) Inclined towards Ukraine 
4) Inclined towards Peace 
5) Inclined towards Peace 
6) Inclined towards Peace 
7) Inclined towards Ukraine 
8) Inclined towards Ukraine 
9) Inclined towards Ukraine 
10) Inclined towards Ukraine 
11) Inclined towards Peace 
12) Inclined towards Ukraine",7. ХАЙ БЕРЕЖЕ ВАС АНГЕЛ ГОСПОДНІЙ 8. жах бідні наші хлопчики бережи вас Боже 9. Хлопці Хай береже Вас Бог. Амінь. 10. Боже храни вас!🙏 11. 😳😳😳 страшно так:)пусть Бог вас хранит 🥰🥰🥰🥰🥰 12. Боже як це страшно😱😱 Ангела охоронця вам наші любі захисники 🙏🙏💪🇺🇦,7) Inclined towards Ukraine 8) Inclined towards Ukraine 9) Inclined towards Ukraine 10) Inclined towards Ukraine 11) Inclined towards Peace 12) Inclined towards Ukraine,
#NoFlyZoneOverUkraine,7070964154256936238,2022-3-3,@the_alphonse_angle,Ukraine,#WW3 #fyp #Ukraine #russia #putin #macron #joebiden #military #republican #politics #europe #canada #democrats #usa #blm #invasion #war #sanctions,Inclined towards Peace.,632,141,6,,"1. thank you why cant everybody understand that 2. Finally an intelligent TICTOK 3. this thing can't be ignored or wished away war is already happening 4. So curious how far do we let him go? 5. I had to actually explain that to somebody today actually 6. Well allowing them to shell the nuclear reactor was better???? He is a maniac and will not stop at Ukraine, we will get involved just too late 7. Everyone keeps saying WW3. It’s more like the entire world Vs Russia. A no fly zone can be established by giving Ukraine the anti air equipment. 8. Bruh like how was this not obvious to everyone why we can’t do a no fly zone. It’s fucking simple. We obviously wanna but we can’t cuz 🌎 would go 💥 9. Because I always had the theory that if Putin had confidence in Russia's army in 2004, he would have invaded the Baltics to prevent joining NATO","1) Inclined towards Ukraine
2) Inclined towards Russia
3) Neutral Sentiment
4) Inclined towards Peace
5) Neutral Sentiment
6) Inclined towards Ukraine
7) Inclined towards Ukraine
8) Inclined towards Peace
9) Inclined towards Russia",,,
#NoFlyZoneOverUkraine,7075797171198561578,2022-3-16,@mary.athanasia,Ukraine,President #VolodymyrZelenskyy called for a no-fly zone over #Ukraine while addressing Congress. President Joe Biden has said that would trigger WWIII. Here’s what experts say,1) Inclined towards Ukraine,1607,61,14,,"1. I have coworkers there that say this is lies... in how Media is covering this.. paid actors 2. world 🌎 war 3 has all ready started. save Ukraine 🇺🇦 save the world 🇺🇦 🌎 3. We PROMISED to protect them in exchange for them giving up their nuclear arms. This is on us. 4. I get the side of wanting the US to do more, but she is 100% right. Any provocation WILL be a declaration of war and China and India will back Russia. 5. Biden is protecting his damn sel.! He could care less about us or for that matter, anyone in his corrupt way 6. the way world war 3 is going to start is by bidens being a coward. we shouldn't be worried about Russia Russia should be worried about what we will do","1) Inclined towards Ukraine
2) Inclined towards Ukraine
3) Inclined towards Ukraine
4) Inclined towards Russia
5) Neutral Sentiment
6) Inclined towards Russia",,,
#NoFlyZoneOverUkraine,7070599821198904582,2022-3-2,@itvnews,Ukraine,"Ukraine invasion: Would a no-fly zone over Ukraine lead to World War Three? #news #learnontiktok #uknews #ukraine #russia #nato #itvnews
",Inclined towards Ukraine,1561,83,109,,1. Someone tell Boris and the uk to stay quite or we’re all dead 2. That begs the question as to what will happen when a Russian plane flies into an already designated no fly zone 🥺 3. We can’t help Ukraine anymore than we already are otherwise we will all die 4. ITS A SHAME BIDEN EGGED THIS ON! HE SHOULD HAVE DEESCULATED THIS WHOLE THING BUT HE HAD TO POKE THE BEAR! FOR VOTES! 5. Hopefully WW3 doesn't happen and all countries stay safe 🇺🇦 6. but ok for russia to have a no fly zone in or out.,"1) Inclined towards Ukraine
2) Inclined towards Russia
3) Inclined towards Ukraine
4) Inclined towards Russia
5) Inclined towards Peace
6) Inclined towards Russia",,,
#NoFlyZoneOverUkraine,7071566172910554410,2022-3-5,@midlifecrisisat25,Ukraine,No-fly zone #usa #fyp #ukraine #russia #international #zelenskyy #standwithukraine #putin #kyiv #🇺🇦,1) Inclined towards Ukraine,8159,409,91,,"1. NATO not acting Now, will go down in history as the biggest mistake of the century 2. do y'all just want a nuclear war or something? That's exactly what you'll get with full scale NATO intervention 3. If NATO helps: Biden gets blamed for putting US troops at risk for another country. If NATO doesn't interfere, they're useless.. can't please everyone 4. and putin thought this will be a 3 day job and tje people will see them a heroes... 1 week later 5. Putin is pushing the as far as he can to see how far they will let him go. He has committed war crimes. He bombed the Slovakian embassy. His planes 6. the new call of duty looks intense yo.","1. Inclined towards Ukraine
2. Inclined towards Russia
3. Neutral Sentiment
4. Inclined towards Peace
5. Inclined towards Ukraine
6. Unrelated/Cannot infer sentiment towards war",,,
#NoFlyZoneOverUkraine,7071782876982955269,2022-3-5,@epstation,Ukraine,If Russia were to be an African country or Middle East NATO & US would’ve been seeding troops by now. Stop the war Ukraine president #russia #ukraine,Inclined towards Ukraine,3839,996,1460,,1. America or NATO are afraid of Russia that is it . because if to say they see it like Libya or Iraq you will see them quickly fall into 2. here is it... Zelensky you have been fooled 3. the fear of Russia is the beginning of wisdom 4. NATO USA AND UK ARE THE REASON WE HAVE THIS PROBLEM 5. We know the reason is because you're afraid of Russia 6. NATO has no business in Ukraine 7. now we know who the real super power is no more movie lies,"1) Inclined towards Russia
2) Inclined towards Ukraine
3) Neutral Sentiment
4) Inclined towards Russia
5) Inclined towards Russia
6) Inclined towards Russia
7) Inclined towards Russia",,,
#SanctionsForPeaceUkraine,7313240823217327402,2023-12-16,@prestonstew,Ukraine,Peace negotiations for Ukraine and Russia,4) Inclined towards Peace,2993,552,11,,"1. England taking orders from USA taking orders from military industrial complex. And the winner is the arms manufacturers. 2. The average age of the Ukrainian fighter is 43 this war will be coming to an end , and the west won’t be happy with the outcome! 3. Wow!! Seems like it was worth all our $ 4. I doubt russia has the upper hand. 5. No land successions! 6. Hope this ends soon🥺🥺🥺 7. We told them and we were called names. 8. I smell an unconditional surrender sooner or later.","1) Inclined towards Peace
2) Inclined towards Ukraine
3) Neutral Sentiment
4) Inclined towards Russia
5) Unrelated/Cannot infer sentiment towards war
6) Inclined towards Peace
7) Inclined towards Peace
8) Inclined towards Peace",,,
#UkraineResilience,7295357032578796842,2023-10-29,@teamgreen24,Ukraine,💚 It's not just a line on a map...they are our heroes 💚 #zelenskyyisthegoat #volodymyrzelensky #zelenskyytok #українськийтікток #славаукраїні #перемога #володимрзеленський,Inclined towards Ukraine,139,10,3,,1. Thank you for your dedication 💙🇺🇦🙏🏼🇺🇸💛 2. strong than never 3. Слава Україні 4. 🥺🥺🥺🥺🥺🙏🙏🕊🕊🕊🕊🕊💛🩵❤️🇩🇪🫂🇺🇦💯🙏🕊🕊 5. Ukraine is not just a name on a map. They are living breathing heroes. Thank you Ukraine 💙💛🇺🇦💙💛 Slava Ukraini 🇺🇦💪🇺🇦 6. slava ukraine ✊ 🇺🇦 7. 🇺🇦🇺🇦💪🏼💪🏼💪🏼💪🏼✌🏼✌🏼💚👍🏼,"1) Inclined towards Ukraine 
2) Neutral Sentiment
3) Inclined towards Ukraine 
4) Inclined towards Peace 
5) Inclined towards Ukraine 
6) Inclined towards Ukraine 
7) Inclined towards Ukraine ",3. Слава Україні,3) Inclined towards Ukraine,
#UkraineResilience,7300108617963883819,2023-11-10,@j_wookie9,Ukraine,😱 Oh! the destruction of architecture and cultural heritage in Odesa! But Ukrainians are strong and resilient ❤️ #togetherwearestronger #istandwithukraine #slavaukraine #ukraine🇺🇦 #Ukraine #charity #nonprofit #humanitarianaid #historicpreservation #culture #heritage #Architecture #art Thank you for sharing tgis video @Luna 💙🤍🇫🇮 and @Kate Guliaeva,Inclined towards Ukraine,52,7,4,,1. 💔💔💔💔 2. 🥺🥺🥺🥺🥺 3. Once again part of history wiped🤬🤬🤬 4. 😡😡😡 5. 🥺😢😢😭😭😭 6. 😡😡🙏🙏🙏🙏🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦,"1) Inclined towards Ukraine
2) Inclined towards Ukraine
3) Inclined towards Russia
4) Inclined towards Russia
5) Inclined towards Ukraine
6) Inclined towards Ukraine",,,
#EndTheUkraineWar,7281463391263149343,2023-9-21,@fullsendpodcast,Ukraine,Vivek Ramaswamy on ending the Ukraine War #ukraine #russia #war #nelk #fullsendpodcast #fullsend #podcast #fyp,Inclined towards Peace,34700,388,284,,1. Brother just says what people want to hear 2. He has no idea what he’s talking about 3. Yea it's just that easy buddy. Guy is clueless 4. Blud is literally just yappin 5. His talk and talk no clue 6. Vivek2024!! he's brilliant. his depth of knowledge on so many topics is incredible.,"1) Neutral Sentiment
2) Inclined towards Ukraine
3) Unrelated/Cannot infer sentiment towards war
4) Inclined towards Ukraine
5) Unrelated/Cannot infer sentiment towards war
6) Unrelated/Cannot infer sentiment towards war",,,
#EndTheUkraineWar,7283166785510133034,2023-9-26,@shawnryanshow,Ukraine,"Could this be the end of Vladimir Putin, the President of Russia? #russiaukrainewar #ukrainewar #russia #ukraine #war #combat #truecrime #military #podcast #podcastshow #shawnryanshow #viralvideo",2) Inclined towards Russia,24100,1033,144,,"1. Putin doesn't have an election coming up, he made himself dictator for life 2. The elections in russia are the same as the ones in the US 3. bro thinks that we are gonna lose💀 4. If Afghanistan vets was the breaking point...What's that say about American vets 5. He took crimea and eastern Ukraine. Not bad for Russia vs the entire West. 6. Only lost 15,000 troops in Afghanistan not 100,000s like this video says 7. No matter what happens Russia has lost","1) Inclined towards Russia
2) Inclined towards Russia
3) Neutral Sentiment
4) Neutral Sentiment
5) Inclined towards Russia
6) Neutral Sentiment
7) Inclined towards Ukraine",,,
#EndTheUkraineWar,7336560749982010629,2024-2-17,@the_kyiv_independent,Ukraine,"President Volodymyr #Zelensky delivered a speech at the #Munich Security Conference on Feb. 17, urging more security assistance from #Ukraine's allies amid ammunition shortages and the recent withdrawal from the embattled city of #Avdiivka.

""Keeping Ukraine in the artificial deficits of weapons, particularly in a deficit of artillery and long-range capabilities, allows (Russian President Vladimir) #Putin to adapt to the current intensity of the war,"" he said in the speech.

Concluding his speech, Zelensky said, ""Please do not ask Ukraine when the #war will end. Ask yourself why Putin is still able to continue it.""",1) Inclined towards Ukraine,1588,239,35,,1. I love this man. So inspiring 2. SPOT ON! 3. Well said! 👏👏👏 4. Exactly...!! 5. Enormous RESPECT Sir ❤️ 6. ABSOLUTELY 🇬🇧🇬🇧🙏🙏 7. 💙👏🏼👏🏼💛,"1) Neutral Sentiment
2) Neutral Sentiment
3) Neutral Sentiment
4) Neutral Sentiment
5) Neutral Sentiment
6) Neutral Sentiment
7) Neutral Sentiment",,,
#EndTheUkraineWar,7303578555772980511,2023-11-20,@freedomactivist7,Ukraine,BREAKING: Morning Joe panel admits Ukraine has lost the war against Russia. #breakingnews #msnbc #ukraine🇺🇦 #defeated #war #russia🇷🇺,Inclined towards Russia,500,181,49,,"1. It was never feasable...but for usa there was money to be made 2. I remember people saying they should fight instead of negotiations for peace, Ukraine got destroyed listening to the US. Messed up 3. They're already holding on desperately on what they've (still) got. The problem is that they'll have less and less. 4. The plan was never to win. The plan is to launder tax payer funds through Ukraine, back into LLC's that the politicians have created. Bunch of crooks 5. RUSSIA’S LOSSES IN UKRAINE HAVE REACHED HISTORIC MAXIMUM SINCE WWII 6. They dont Care About Us They drink Blood at Diner 7. FAKE NEWS WAR MONGERS. YOU BETTER NEGOTIATE. YOUR WEAPONS HAVE ALREADY FINISH.","1) Inclined towards Ukraine
2) Inclined towards Ukraine
3) Neutral Sentiment
4) Inclined towards Russia
5) Inclined towards Russia
6) Unrelated/Cannot infer sentiment towards war
7) Inclined towards Peace",,,
#ResistingRussianAggression,7311860633421647150,2023-12-12,@cbsnews,Ukraine,"""We stand firm, no matter what Putin tries. He hasn't won any victories,"" says Ukrainian Pres. Zelenskyy, delivering remarks following a meeting with Pres. Biden. ""Thanks to Ukraine's success in defense, other European nations are safe from the Russian aggression,"" he added. #news #Ukraine #Zelenskyy",Inclined towards Ukraine,5075,4264,108,,"1. The biggest war? Did he forget the Korean war, Vietnam, Iraq-Iran war, Lebanon, Afghanistan, Yugoslav wars...? 2. movie name please 3. Bro said biggest since ww2💀 wait till you find out about Iraq,Iran and other Middle East countries that were attacked by usa 😂😂 4. But that war made you a billionaire Mr. Zelinsky you and most importantly people who are advocating for the weapon industry in US 5. I don’t think you will win this war it’s better to make a peace deal before it’s too late. 6. It’s mean please give more money because his wife want to buy second necklace in New York this time for 2.5 million. 7. And yet he is a billionaire. All he is doing is defending his own riches while spending other countries riches while his people are dying around him.","1) Neutral Sentiment
2) Unrelated/Cannot infer sentiment towards war
3) Neutral Sentiment
4) Inclined towards Russia
5) Inclined towards Peace
6) Unrelated/Cannot infer sentiment towards war
7) Inclined towards Peace",,,
#ResistingRussianAggression,7331638376262651182,2024-2-3,@brianstandswithukraine,Ukraine,#budanov stated that russia’s offensive operations will soon stall. #ukraine #russia #russianinvasion #stoprussianaggression #ukrainian #standwithukraine,1) Inclined towards Ukraine,781,154,12,,"1. Brian. have you been to Ukraine or are you just listening to Ukraine USA UK western lying propaganda bullshit on Yr TV stupid boy 😂😂😂 2. 💙💛 Слава Україні 3. #StarveTheTrolls 🕊🇧🇻🤝🇺🇦✌️🕊 4. Paid by ukro naciz 5. Exactly, RF's current level of losses are unsustainable. They'll be forced to mobilization after the ""elections"". Maybe then their people will wake up 6. Mr, Budanov is a very clever young man. I have great faith in him.","1) Inclined towards Ukraine 
2) Inclined towards Ukraine 
3) Inclined towards Peace 
4) Inclined towards Russia 
5) Inclined towards Peace 
6) Neutral Sentiment",2. 💙💛 Слава Україні,2) Inclined towards Ukraine,
#ResistingRussianAggression,7295055371725442337,2023-10-28,@arm47x0,Ukraine,Mafia 🏴🦅🏴 #xybca #mafia #russia #moscow,2) Inclined towards Russia,1400000,14600,23800,,"1. it's not mafia, it's bratva. it's different 2. rövsan caniye lankaranski 3. when my dad says he's going out with some mates 🤣 4. Having mafia in your own country is not a flex 5. my uncle is in the mafia no joke no cap 6. was it just me or was there a slammed, widebody, rear winged amg? 7. everyone tell me what is the one mafia u wish to never mess with ?","1) Inclined towards Russia
2) Unrelated/Cannot infer sentiment towards war
3) Neutral Sentiment
4) Inclined towards Peace
5) Neutral Sentiment
6) Neutral Sentiment
7) Unrelated/Cannot infer sentiment towards war",2. rövsan caniye lankaranski,2) Unrelated/Cannot infer sentiment towards war,
#ResistingRussianAggression,7290623862700559662,2023-10-16,@brianstandswithukraine,Ukraine,We are 600 days into russia’s full scale invasion of Ukraine… #standwithukraine #supportukraine #armukrainenow #600days #russianwarcrimes #russianinvasion #russianwarinukraine #stoprussianaggression,Inclined towards Ukraine,2032,72,76,,"1. You are so right Brian, it really feels like yesterday and eternity at the same time..And feels there's no end and 🌍 got used to it, as if it's ok💔 2. You are speaking my exact experience and position in this🤗 🇨🇦♥️🇺🇦 3. Thank you for being a good human, Brian. ♥️ 4. Thank you for continuing talking about the war and brining attention to it 5.  6. You are doing so much for supporting us. Please, don’t stop! That is expemly valuable. Thank’s so much! 7. Дякую, що говорите про війну 😭 8. The best of Humanity would remove Ukrainians from the front line and provide a safe home","1. Neutral Sentiment
2. Inclined towards Ukraine
3. Inclined towards Peace
4. Inclined towards Peace
5. Unrelated/Cannot infer sentiment towards war
6. Inclined towards Ukraine
7. Inclined towards Ukraine
8. Inclined towards Peace","7. Дякую, що говорите про війну 😭",7. Inclined towards Ukraine,
#UniteForUkraine,7307742980218080545,2023-12-1,@anna_in_usa,Ukraine,Дуже неочікувано! #tps #u4u #unitingforukraine🇺🇦 #usa #українцівамериці🇺🇸🇺🇦 #українціусша #життяусша #tpsukraine,1) Inclined towards Ukraine,2186,81,422,,"1. Мама отримала work authorization картку через 2 тижні після подачі онлайн. Я і тато йдемо на біометрію через кілька днів 2. Анна щиро дякую вам за ваше відео щодо подачі на tps, зробила по вашому відео, пройшло 1.5 міс і вже кличуть на біометрію 🫶🙌 3. Мне ТПС продлили а вот разрешение еще в рассмотрении 4. Подскажите пожалуйста а если у нас разрешение на работу до конца 24 года , нам нужно подаваться сейчас опять ? И вообще стоит ли переходить? 5. З яких причин може бути відмова у TPS? Можете розповісти, будь ласка, і що в такому випадку робити? 6. 20 серпня повторна паралельна подача і вже два місяці спостерігаю прогрес 1 тиждень до завершення. Бардак 7. Подали 26 жовтня на tps I wa, вже 12 грудня визвали на біометрію. Прогрес тпс пише 5 міс","1) Neutral Sentiment
2) Inclined towards Ukraine
3) Neutral Sentiment
4) Inclined towards Ukraine
5) Inclined towards Ukraine
6) Inclined towards Ukraine
7) Inclined towards Ukraine","1. Мама отримала work authorization картку через 2 тижні після подачі онлайн. Я і тато йдемо на біометрію через кілька днів 2. Анна щиро дякую вам за ваше відео щодо подачі на tps, зробила по вашому відео, пройшло 1.5 міс і вже кличуть на біометрію 🫶🙌 3. Мне ТПС продлили а вот разрешение еще в рассмотрении 4. Подскажите пожалуйста а если у нас разрешение на работу до конца 24 года , нам нужно подаваться сейчас опять ? И вообще стоит ли переходить? 5. З яких причин може бути відмова у TPS? Можете розповісти, будь ласка, і що в такому випадку робити? 6. 20 серпня повторна паралельна подача і вже два місяці спостерігаю прогрес 1 тиждень до завершення. Бардак 7. Подали 26 жовтня на tps I wa, вже 12 грудня визвали на біометрію. Прогрес тпс пише 5 міс","1) Neutral Sentiment
2) Inclined towards Ukraine
3) Neutral Sentiment
4) Inclined towards Ukraine
5) Inclined towards Ukraine
6) Inclined towards Ukraine
7) Inclined towards Ukraine",
#UniteForUkraine,7281516364437736737,2023-9-21,@skynews,Ukraine,"#VolodymyrZelenskyy thanks the #UnitedStates and #JoeBiden for approving a new, 'very powerful defence package' for #Ukraine More on this story ▶️ @Sky News",Inclined towards Ukraine,981,259,35,,"1. after this new set of packages, whats next 2. He thanking dollars 3. how much is biden getting out of this deal 4. no more mark up for hunter bribery 5. Slava Russia 🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇬🇭🇬🇭🇬🇭🇬🇭 6. It's not girls' job to fight 7. un buon presidente cerca la Pace non cerca Armi le armi uccidono portano solo morte di miglioni di ragazzi 8. la parola Pace dovrebbe essere l'argomento principale di un discorso .ma questo uomo cerca solo armi le armi portano solo morte di migliaia di ragazz 9. politicians doing business as usual(looting their country 😆😅😂🤣","1) Neutral Sentiment
2) Inclined towards Russia
3) Inclined towards Russia
4) Inclined towards Russia
5) Inclined towards Russia
6) Neutral Sentiment
7) Inclined towards Peace
8) Inclined towards Peace
9) Inclined towards Ukraine",7. un buon presidente cerca la Pace non cerca Armi le armi uccidono portano solo morte di miglioni di ragazzi 8. la parola Pace dovrebbe essere l'argomento principale di un discorso .ma questo uomo cerca solo armi le armi portano solo morte di migliaia di ragazz,7) Inclined towards Peace 8) Inclined towards Peace,
#UniteForUkraine,7298734583594487041,2023-11-7,@risasearchtime,Ukraine,"#duet with @WeDaPeople #ukraine🇺🇦 In an interview with NBC, the ex-KVN participant, not for fun, suggested that if it was impossible for the United States to provide gratuitous financing to the Kiev regime, he should provide Ukraine with a loan, which it would return “after the war.” #zelensky #ukraine #USA #war",Inclined towards Ukraine,42300,7477,2277,,"1. No more Maney!!! 2. Bro took all our taxes 3. If they lose how we getting it back? 4. What happened to all the money? 5. zelensky needs a Nigerian prince to message him 6. I say NO, should have never given him anything!!! 7. notice he hasn't sold any of his stuff 8. he's fighting for his pocket 9. No more $$$$$$, help Americans! 10. Why are you raising your voice, you little oompa loompa dictator. go and get a job 11. Listen, I also need some cash or credit with this economy 😂","1) Neutral Sentiment
2) Neutral Sentiment
3) Neutral Sentiment
4) Neutral Sentiment
5) Inclined towards Russia
6) Inclined towards Russia
7) Neutral Sentiment
8) Inclined towards Russia
9) Inclined towards Peace
10) Unrelated/Cannot infer sentiment towards war
11) Neutral Sentiment",,,
#UniteForUkraine,7335232830701751598,2024-2-13,@philipdefranco,Ukraine,"Things are really bad for Ukraine right now. They are struggling to hold the line against Russia and are facing relentless pressure from all directions. The military is short on ammo, troops, and weapons. And there’s no sign of relief coming as Putin’s assets in the US House keep blocking aid, loans, and sales to Ukraine. Some troops are having to restrict their ammunition use and are often outgunned three to one. Ukraine’s artillery has more or less come to a stop because they can’t get shells for their US supplied Howitzers while its Patriot missile systems are also basically out of ammo. Due to the lack of US air defense missiles, Russia was able to bomb Avdiivka over 600 times last month. In comparison, the city was essentially a no-fly-zone in December. The only thing Ukraine has going for it right now is drones which cover the air so much that Russian soldiers say that the sky practically hums. Some say they have given up diving for cover. Putin says that a ceasefire in Ukraine was vetoed by the United States. But the US says that there are no back channel negotiations with Russia because they won’t engage in talks about Ukraine without Ukraine. Russian sources told Reuters that the Americans didn’t believe that Putin was serious and that they basically told them - if you want a ceasefire, go talk to Ukraine. This has angered Russia who now says they no longer see a point in talking to the US.",Inclined towards Ukraine,176600,9623,479,,"1. Man I get it but the US People are struggling. Why can’t we help ourselves? The same countries that laugh at our military spending are demanding we give them more. 2. We got to start thinking of ourselves we take everyone’s else’s problems I’m in New York and work in the school system it’s getting bad all over 3. People in the comments truly do not understand how gigantic U.S economy is.Talking in procents if GDP they have given almost nothing ,yet when it comes to sheer dollars it's enough to stop, people 4. Where’s nato at? Where all the other countries that are supposed to help? 5. I’m not well educated on where the funding goes. However I believe that the the multi billions that was given to them could be used on the states that have high poverty rates, low education, etc 6. Why do they have to depend on the US? Let them go to NATO or the UN. They have so much money, what have they done with it? 7. what is the dollar amount you would put on stopping the war? how much have we already spent while not having the funds to cover our own bills?
we can not fund the worlds wars, but we have successfully","1) Inclined towards Ukraine
2) Inclined towards Ukraine
3) Neutral Sentiment
4) Inclined towards Peace
5) Inclined towards Peace
6) Inclined towards Russia
7) Inclined towards Peace",,,
#UniteForUkraine,7298087168369544491,2023-11-5,@askslick,Ukraine,#greenscreenvideo #greenscreen #ukraine #zelensky #president #invite #trump #trump2024 #unitedstates #politics #fyp #foryou #foryoupage #support #fypシ #election #reelecttrump #war #unbelievable #amazing #viralvideo #viraltiktok #tiktok #joebiden #news,Inclined towards Ukraine,3206,1075,512,,"1. Trumps a smart man, he’s always playing chess not checkers 2. Once he’s recognized as president he’ll handle it 3. He meant to say he will need 24 million 4. If he elected yes trump will do 5. they took his passport and idk if they ever gave them back idk but still sounds like a trap 6. Trump is too smart to fall into a trap 7. Don’t go Mr Trump. That’s a trap for sure 8. he want Donald Trump to talk some sense to putin he's trusting Donald Trump","1) Inclined towards Russia
2) Inclined towards Ukraine
3) Neutral
4) Inclined towards Ukraine
5) Unrelated/Cannot infer sentiment towards war
6) Inclined towards Russia
7) Inclined towards Ukraine
8) Inclined towards Peace",,,
#FreeUkraineNow,7307546115841232130,2023-12-1,@freedomtruthsoverighty,Ukraine,Ukraine laughing and making fun of a Russian soldier. #russiaukraine #war #viral #soldier #ura #fyp #Z #ukraine #russia #nato,Inclined towards Ukraine,2215,614,25,,"1. actually sad 2. ""Free"" 😂😂😂 3. he 1000 yard stare his friend of family died in front of his eyes 4. That‘s sad omg 5. Russia attacked Ukraine and r3ped the woman killed the people and destroyed the cities the video above is a Ukraine soldier not Russian 6. bro imagine ur country gets b0mb3d, your people kill3d, women r4p3d and u see a genious kid like this yappin on tiktok, i would loose it 7. That video is from a celebration of Mother’s Day, where they thank the women and mothers. 8. They couldn’t just stay home and mind their own business now thanks to Putin thousands lost their lives and for what? 9. Free from what peace ?","1) Inclined towards Ukraine
2) Inclined towards Russia
3) Neutral Sentiment
4) Inclined towards Peace
5) Inclined towards Ukraine
6) Inclined towards Ukraine
7) Inclined towards Peace
8) Inclined towards Ukraine
9) Inclined towards Peace",,,
#FreeUkraineNow,7318887594811575557,2023-12-31,@zhadyftw,Ukraine,New year in the center of Kyiv #newyear #2024 #kyivcenter #ukraine #newyear2024,Inclined towards Ukraine,126800,2737,1206,,"1. They had all year fireworks 2. what's wrong with the comments? there is a curfew in Ukraine, so at 12am we all sit at home, and Kyiv was bombed right after the New Year 3. My dear Kyiv, how I missed you 4. there all in Ireland 5. 📍kyiv,Russia 🇷🇺 6. They are at the ski resort. 7. all in Europe now 8. Clubs are packed 9. and the crowd goes mild 🔥 10. they doing holiday in Dubai 11. ghost town? 😂","1) Neutral Sentiment
2) Inclined towards Ukraine
3) Inclined towards Ukraine
4) Unrelated/Cannot infer sentiment towards war
5) Unrelated/Cannot infer sentiment towards war
6) Unrelated/Cannot infer sentiment towards war
7) Neutral Sentiment
8) Unrelated/Cannot infer sentiment towards war
9) Neutral Sentiment
10) Unrelated/Cannot infer sentiment towards war
11) Neutral Sentiment",,,
